started_at,ended_at,member_casual,trip_duration_min,time_of_day
2024-10-05 12:21:38.861,2024-10-05 12:44:58.259,casual,23.3233,Midday
2024-10-05 12:21:40.007,2024-10-05 12:36:53.439,member,15.223866666666668,Midday
2024-10-05 12:21:47.579,2024-10-05 12:34:25.183,casual,12.626733333333334,Midday
2024-10-05 12:21:50.798,2024-10-05 13:08:07.997,casual,46.28665,Midday
2024-10-05 12:22:46.053,2024-10-05 12:42:01.339,casual,19.25476666666667,Midday
2024-10-05 12:23:25.996,2024-10-05 12:46:02.446,member,22.6075,Midday
2024-10-05 12:23:49.305,2024-10-05 12:34:38.254,member,10.815816666666667,Midday
2024-10-05 12:23:58.140,2024-10-05 12:32:33.955,member,8.596916666666667,Midday
2024-10-05 12:24:53.408,2024-10-05 12:31:00.727,member,6.1219833333333336,Midday
2024-10-05 12:25:34.858,2024-10-05 12:34:49.615,member,9.245949999999999,Midday
2024-10-05 12:25:57.876,2024-10-05 12:41:59.261,casual,16.023083333333332,Midday
2024-10-05 12:26:28.272,2024-10-05 12:35:29.190,member,9.0153,Midday
2024-10-05 12:26:30.088,2024-10-05 12:43:45.024,casual,17.248933333333333,Midday
2024-10-05 12:27:07.961,2024-10-05 12:32:05.082,member,4.952016666666666,Midday
2024-10-05 12:27:17.209,2024-10-05 12:41:39.544,casual,14.372250000000001,Midday
2024-10-05 12:27:34.235,2024-10-05 12:59:10.680,casual,31.607416666666666,Midday
2024-10-05 12:27:39.185,2024-10-05 12:34:59.271,casual,7.334766666666667,Midday
2024-10-05 12:27:58.223,2024-10-05 12:40:15.007,casual,12.279733333333333,Midday
2024-10-05 12:29:31.096,2024-10-05 12:33:33.682,casual,4.0431,Midday
2024-10-05 12:29:53.939,2024-10-05 12:39:18.712,casual,9.412883333333333,Midday
2024-10-05 12:30:55.042,2024-10-05 12:41:16.780,casual,10.362300000000001,Midday
2024-10-05 12:30:57.601,2024-10-05 12:38:17.708,member,7.335116666666667,Midday
2024-10-05 12:31:57.164,2024-10-05 12:40:43.504,member,8.772333333333334,Midday
2024-10-05 12:32:59.237,2024-10-05 12:38:55.639,member,5.940033333333333,Midday
2024-10-05 12:33:35.461,2024-10-05 12:42:53.028,member,9.292783333333334,Midday
2024-10-05 12:33:37.782,2024-10-05 12:45:06.709,member,11.482116666666666,Midday
2024-10-05 12:33:56.206,2024-10-05 12:46:37.467,member,12.687683333333332,Midday
2024-10-05 12:34:35.381,2024-10-05 12:47:30.764,member,12.92305,Midday
2024-10-05 12:34:53.086,2024-10-05 12:49:44.791,member,14.86175,Midday
2024-10-05 12:34:56.145,2024-10-05 12:41:12.727,member,6.276366666666666,Midday
2024-10-05 12:35:04.805,2024-10-05 13:23:02.138,casual,47.95555,Midday
2024-10-05 12:35:11.209,2024-10-05 12:41:23.341,casual,6.2022,Midday
2024-10-05 12:35:31.497,2024-10-05 12:51:42.506,member,16.183483333333335,Midday
2024-10-05 12:36:28.786,2024-10-05 13:33:42.965,casual,57.23631666666667,Midday
2024-10-05 12:36:30.219,2024-10-05 13:22:57.557,member,46.45563333333334,Midday
2024-10-05 12:36:31.750,2024-10-05 13:04:16.836,casual,27.751433333333335,Midday
2024-10-05 12:36:50.999,2024-10-05 12:42:15.615,member,5.410266666666667,Midday
2024-10-05 12:37:23.719,2024-10-05 12:42:54.602,member,5.514716666666667,Midday
2024-10-05 12:37:54.577,2024-10-05 12:46:37.444,casual,8.71445,Midday
2024-10-05 12:38:26.568,2024-10-05 12:48:41.294,casual,10.245433333333333,Midday
2024-10-05 12:39:22.804,2024-10-05 12:43:31.421,casual,4.1436166666666665,Midday
2024-10-05 12:39:48.113,2024-10-05 12:54:47.832,casual,14.995316666666668,Midday
2024-10-05 12:39:56.192,2024-10-05 12:43:16.599,member,3.340116666666667,Midday
2024-10-05 12:40:02.774,2024-10-05 12:56:23.656,casual,16.348033333333333,Midday
2024-10-05 12:40:10.701,2024-10-05 12:40:21.336,casual,0.17725,Midday
2024-10-05 12:40:14.166,2024-10-05 13:04:27.449,casual,24.221383333333332,Midday
2024-10-05 12:40:35.029,2024-10-05 12:46:07.211,member,5.536366666666667,Midday
2024-10-05 12:40:37.333,2024-10-05 12:43:55.833,member,3.308333333333333,Midday
2024-10-05 12:40:45.478,2024-10-05 12:56:42.960,member,15.958033333333333,Midday
2024-10-05 12:41:10.878,2024-10-05 12:48:47.675,member,7.613283333333333,Midday
2024-10-05 12:41:26.306,2024-10-05 12:45:27.593,member,4.02145,Midday
2024-10-05 12:41:40.856,2024-10-05 12:51:54.786,casual,10.232166666666666,Midday
2024-10-05 12:42:12.920,2024-10-05 12:51:42.644,casual,9.4954,Midday
2024-10-05 12:42:25.629,2024-10-05 12:51:42.158,casual,9.275483333333334,Midday
2024-10-05 12:42:30.857,2024-10-05 12:47:55.761,member,5.415066666666666,Midday
2024-10-05 12:43:13.945,2024-10-05 12:57:56.809,member,14.714400000000001,Midday
2024-10-05 12:43:16.214,2024-10-05 12:44:10.786,member,0.9095333333333334,Midday
2024-10-05 12:43:34.062,2024-10-05 13:00:13.277,member,16.653583333333334,Midday
2024-10-05 12:43:37.469,2024-10-05 12:45:59.854,casual,2.373083333333333,Midday
2024-10-05 12:44:02.174,2024-10-05 12:50:53.591,casual,6.856949999999999,Midday
2024-10-05 12:44:26.351,2024-10-05 12:59:51.148,casual,15.413283333333334,Midday
2024-10-05 12:44:35.898,2024-10-05 13:00:11.954,member,15.600933333333334,Midday
2024-10-05 12:44:36.024,2024-10-05 12:52:54.602,casual,8.309633333333332,Midday
2024-10-05 12:44:46.146,2024-10-05 13:05:12.169,casual,20.433716666666665,Midday
2024-10-05 12:44:49.942,2024-10-05 12:58:42.731,member,13.879816666666667,Midday
2024-10-05 12:45:20.907,2024-10-05 12:56:35.103,member,11.236600000000001,Midday
2024-10-05 12:45:22.869,2024-10-05 12:56:14.075,member,10.853433333333333,Midday
2024-10-05 12:45:34.337,2024-10-05 12:55:40.467,member,10.102166666666667,Midday
2024-10-05 12:45:42.592,2024-10-05 13:09:44.711,member,24.035316666666667,Midday
2024-10-05 12:46:03.050,2024-10-05 12:53:36.970,member,7.565333333333333,Midday
2024-10-05 12:46:41.508,2024-10-05 12:52:27.290,casual,5.7630333333333335,Midday
2024-10-05 12:46:59.091,2024-10-05 12:55:41.806,casual,8.711916666666667,Midday
2024-10-05 12:47:19.826,2024-10-05 12:47:28.947,member,0.15201666666666666,Midday
2024-10-05 12:47:35.570,2024-10-05 12:55:23.944,casual,7.806233333333334,Midday
2024-10-05 12:47:51.035,2024-10-05 12:55:26.996,member,7.59935,Midday
2024-10-05 12:48:06.257,2024-10-05 13:08:05.750,casual,19.99155,Midday
2024-10-05 12:48:31.277,2024-10-05 12:53:45.661,member,5.239733333333334,Midday
2024-10-05 12:48:50.755,2024-10-05 13:40:03.730,casual,51.216249999999995,Midday
2024-10-05 12:49:10.029,2024-10-05 13:05:49.250,member,16.653683333333333,Midday
2024-10-05 12:50:38.519,2024-10-05 13:13:03.298,member,22.412983333333333,Midday
2024-10-05 12:50:45.035,2024-10-05 12:56:18.775,member,5.562333333333333,Midday
2024-10-05 12:50:47.843,2024-10-05 13:03:13.492,casual,12.427483333333333,Midday
2024-10-05 12:51:18.179,2024-10-05 12:53:10.669,member,1.8748333333333334,Midday
2024-10-05 12:51:31.647,2024-10-05 13:08:36.108,casual,17.07435,Midday
2024-10-05 12:52:15.175,2024-10-05 13:55:24.874,casual,63.16165,Midday
2024-10-05 12:52:59.454,2024-10-05 12:59:25.770,member,6.438599999999999,Midday
2024-10-05 12:53:08.884,2024-10-05 12:57:04.219,member,3.92225,Midday
2024-10-05 12:53:14.492,2024-10-05 13:08:29.091,member,15.243316666666667,Midday
2024-10-05 12:53:18.206,2024-10-05 12:58:05.530,casual,4.788733333333334,Midday
2024-10-05 12:53:59.011,2024-10-05 13:06:50.651,member,12.860666666666667,Midday
2024-10-05 12:54:48.438,2024-10-05 12:58:22.650,member,3.5702,Midday
2024-10-05 12:55:32.139,2024-10-05 13:06:40.467,member,11.1388,Midday
2024-10-05 12:56:05.588,2024-10-05 13:14:02.554,casual,17.94943333333333,Midday
2024-10-05 12:56:19.158,2024-10-05 13:27:53.302,casual,31.569066666666668,Midday
2024-10-05 12:56:25.447,2024-10-05 13:08:28.182,member,12.045583333333333,Midday
2024-10-05 12:56:26.399,2024-10-05 13:15:47.269,casual,19.34783333333333,Midday
2024-10-05 12:56:50.886,2024-10-05 13:27:07.431,member,30.275750000000002,Midday
2024-10-05 12:57:01.284,2024-10-05 13:02:30.867,casual,5.49305,Midday
2024-10-05 12:57:14.416,2024-10-05 13:02:25.589,casual,5.186216666666667,Midday
2024-10-05 12:57:28.810,2024-10-05 13:08:52.746,member,11.398933333333334,Midday
2024-10-05 12:57:38.808,2024-10-05 13:18:11.501,member,20.544883333333335,Midday
2024-10-05 12:59:07.046,2024-10-05 13:33:12.499,member,34.09088333333333,Midday
2024-10-05 12:59:19.941,2024-10-05 13:07:03.258,member,7.7219500000000005,Midday
2024-10-05 12:59:27.848,2024-10-05 13:29:11.921,member,29.734550000000002,Midday
2024-10-05 12:59:48.854,2024-10-05 13:13:16.007,casual,13.45255,Midday
2024-10-05 13:00:17.570,2024-10-05 13:11:35.971,casual,11.306683333333332,Midday
2024-10-05 13:01:07.117,2024-10-05 13:16:04.804,member,14.961450000000001,Midday
2024-10-05 13:01:32.479,2024-10-05 13:21:59.386,member,20.448449999999998,Midday
2024-10-05 13:02:58.994,2024-10-05 13:08:02.678,member,5.061400000000001,Midday
2024-10-05 13:03:04.799,2024-10-05 13:09:43.117,casual,6.638633333333333,Midday
2024-10-05 13:03:11.437,2024-10-05 13:14:01.204,casual,10.829450000000001,Midday
2024-10-05 13:03:22.774,2024-10-05 13:07:33.124,member,4.1725,Midday
2024-10-05 13:03:31.038,2024-10-05 14:12:45.051,casual,69.23355,Midday
2024-10-05 13:03:37.376,2024-10-05 13:23:59.046,member,20.36116666666667,Midday
2024-10-05 13:03:54.251,2024-10-05 13:45:49.522,casual,41.92118333333334,Midday
2024-10-05 13:03:57.260,2024-10-05 13:17:17.874,casual,13.343566666666668,Midday
2024-10-05 13:04:37.582,2024-10-05 13:12:15.481,member,7.63165,Midday
2024-10-05 13:04:46.655,2024-10-05 13:18:01.388,member,13.24555,Midday
2024-10-05 13:04:50.633,2024-10-05 13:15:11.058,casual,10.340416666666666,Midday
2024-10-05 13:05:10.627,2024-10-05 13:24:35.560,casual,19.41555,Midday
2024-10-05 13:05:21.447,2024-10-05 13:08:26.221,member,3.0795666666666666,Midday
2024-10-05 13:06:59.912,2024-10-05 13:45:03.278,casual,38.0561,Midday
2024-10-05 13:07:11.880,2024-10-05 13:13:24.925,casual,6.217416666666667,Midday
2024-10-05 13:07:30.938,2024-10-05 13:12:15.904,member,4.749433333333333,Midday
2024-10-05 13:07:39.511,2024-10-05 13:53:28.390,casual,45.81465,Midday
2024-10-05 13:07:43.523,2024-10-05 13:19:34.895,casual,11.8562,Midday
2024-10-05 13:08:10.502,2024-10-05 13:21:25.174,casual,13.244533333333333,Midday
2024-10-05 13:08:14.007,2024-10-05 13:31:05.658,member,22.860850000000003,Midday
2024-10-05 13:08:19.198,2024-10-05 13:15:44.618,casual,7.423666666666667,Midday
2024-10-05 13:08:22.112,2024-10-05 13:11:05.266,member,2.7192333333333334,Midday
2024-10-05 13:08:27.005,2024-10-05 13:46:31.389,member,38.07306666666667,Midday
2024-10-05 13:08:52.346,2024-10-05 13:22:29.065,casual,13.611983333333335,Midday
2024-10-05 13:09:12.619,2024-10-05 13:24:45.737,casual,15.551966666666667,Midday
2024-10-05 13:09:58.327,2024-10-05 13:19:45.084,member,9.779283333333332,Midday
2024-10-05 13:11:17.201,2024-10-05 13:37:56.827,casual,26.660433333333334,Midday
2024-10-05 13:11:22.797,2024-10-05 13:23:54.932,member,12.535583333333333,Midday
2024-10-05 13:11:27.408,2024-10-05 13:18:25.864,member,6.974266666666667,Midday
2024-10-05 13:11:32.038,2024-10-05 13:21:24.005,member,9.866116666666667,Midday
2024-10-05 13:11:37.012,2024-10-05 13:39:47.819,casual,28.180116666666667,Midday
2024-10-05 13:11:54.696,2024-10-05 13:14:22.781,member,2.4680833333333334,Midday
2024-10-05 13:12:15.999,2024-10-05 13:16:55.380,member,4.65635,Midday
2024-10-05 13:13:34.385,2024-10-05 13:42:42.628,member,29.137383333333332,Midday
2024-10-05 13:14:04.113,2024-10-05 13:18:05.069,member,4.015933333333333,Midday
2024-10-05 13:14:15.787,2024-10-05 13:24:18.377,casual,10.043166666666668,Midday
2024-10-05 13:14:37.312,2024-10-05 13:29:30.496,casual,14.8864,Midday
2024-10-05 13:15:12.577,2024-10-05 13:23:01.984,casual,7.823449999999999,Midday
2024-10-05 13:15:16.006,2024-10-05 13:33:57.270,member,18.68773333333333,Midday
2024-10-05 13:15:18.385,2024-10-05 13:28:11.420,casual,12.883916666666666,Midday
2024-10-05 13:15:36.494,2024-10-05 13:55:55.474,casual,40.31633333333333,Midday
2024-10-05 13:15:45.357,2024-10-05 13:24:00.470,casual,8.251883333333334,Midday
2024-10-05 13:15:59.813,2024-10-05 13:29:46.324,member,13.775183333333333,Midday
2024-10-05 13:16:06.364,2024-10-05 13:20:33.314,casual,4.449166666666667,Midday
2024-10-05 13:16:13.828,2024-10-05 13:41:05.955,member,24.868783333333333,Midday
2024-10-05 13:16:55.090,2024-10-05 13:20:40.537,casual,3.75745,Midday
2024-10-05 13:17:29.618,2024-10-05 13:20:19.318,casual,2.828333333333333,Midday
2024-10-05 13:18:12.464,2024-10-05 14:12:37.802,casual,54.4223,Midday
2024-10-05 13:18:50.405,2024-10-05 13:25:47.694,casual,6.954816666666667,Midday
2024-10-05 13:18:58.310,2024-10-05 13:50:11.459,casual,31.21915,Midday
2024-10-05 13:19:15.151,2024-10-05 13:24:38.746,casual,5.39325,Midday
2024-10-05 13:19:32.064,2024-10-05 13:33:52.638,member,14.342899999999998,Midday
2024-10-05 13:19:45.297,2024-10-05 13:23:16.234,casual,3.515616666666667,Midday
2024-10-05 13:20:16.846,2024-10-05 13:43:44.417,member,23.459516666666666,Midday
2024-10-05 13:20:19.961,2024-10-05 13:24:55.312,member,4.589183333333334,Midday
2024-10-05 13:21:10.729,2024-10-05 14:36:36.036,casual,75.42178333333332,Midday
2024-10-05 13:22:10.891,2024-10-05 13:43:36.759,casual,21.43113333333333,Midday
2024-10-05 13:22:13.712,2024-10-05 13:39:27.103,casual,17.223183333333335,Midday
2024-10-05 13:22:34.164,2024-10-05 13:32:32.261,casual,9.968283333333334,Midday
2024-10-05 13:22:34.406,2024-10-05 13:29:51.850,member,7.290733333333334,Midday
2024-10-05 13:22:38.457,2024-10-05 13:30:10.896,member,7.54065,Midday
2024-10-05 13:22:47.520,2024-10-05 13:29:53.990,member,7.107833333333334,Midday
2024-10-05 13:22:55.842,2024-10-05 13:38:53.504,casual,15.961033333333335,Midday
2024-10-05 13:22:59.064,2024-10-05 13:29:51.741,member,6.87795,Midday
2024-10-05 13:23:12.743,2024-10-05 13:23:51.575,casual,0.6472,Midday
2024-10-05 13:23:21.295,2024-10-05 13:33:58.327,casual,10.6172,Midday
2024-10-05 13:24:02.684,2024-10-05 13:29:54.739,member,5.867583333333333,Midday
2024-10-05 13:24:31.876,2024-10-05 13:33:19.128,member,8.787533333333332,Midday
2024-10-05 13:24:40.558,2024-10-05 13:24:57.749,casual,0.28651666666666664,Midday
2024-10-05 13:25:30.838,2024-10-05 15:46:10.291,member,140.65755,Midday
2024-10-05 13:25:31.855,2024-10-05 14:07:13.080,casual,41.687083333333334,Midday
2024-10-05 13:25:46.911,2024-10-05 13:33:48.012,member,8.01835,Midday
2024-10-05 13:26:57.564,2024-10-05 13:26:59.157,member,0.02655,Midday
2024-10-05 13:26:59.320,2024-10-05 13:52:25.439,member,25.435316666666665,Midday
2024-10-05 13:27:13.725,2024-10-05 13:42:16.508,casual,15.046383333333333,Midday
2024-10-05 13:27:51.900,2024-10-05 13:44:14.792,casual,16.381533333333334,Midday
2024-10-05 13:28:13.288,2024-10-05 14:44:17.733,casual,76.07408333333333,Midday
2024-10-05 13:28:17.899,2024-10-05 13:44:01.728,casual,15.730483333333332,Midday
2024-10-05 13:30:13.349,2024-10-05 13:37:39.167,member,7.4303,Midday
2024-10-05 13:30:27.381,2024-10-05 13:35:09.963,member,4.7097,Midday
2024-10-05 13:30:45.395,2024-10-05 13:37:24.544,casual,6.6524833333333335,Midday
2024-10-05 13:31:15.629,2024-10-05 13:40:20.355,casual,9.078766666666667,Midday
2024-10-05 13:31:18.182,2024-10-05 14:53:08.571,casual,81.83981666666666,Midday
2024-10-05 13:31:20.645,2024-10-05 14:44:37.985,casual,73.289,Midday
2024-10-05 13:32:03.238,2024-10-05 15:01:31.471,casual,89.47055,Midday
2024-10-05 13:32:06.891,2024-10-05 13:40:41.108,casual,8.570283333333332,Midday
2024-10-05 13:33:18.133,2024-10-05 13:46:30.753,member,13.210333333333333,Midday
2024-10-05 13:33:21.074,2024-10-05 13:37:31.532,member,4.1743,Midday
2024-10-05 13:33:25.729,2024-10-05 13:39:07.442,member,5.695216666666667,Midday
2024-10-05 13:33:31.354,2024-10-05 14:08:52.812,member,35.35763333333333,Midday
2024-10-05 13:33:44.342,2024-10-05 13:45:21.609,casual,11.621116666666667,Midday
2024-10-05 13:33:54.048,2024-10-05 13:42:47.170,member,8.885366666666666,Midday
2024-10-05 13:34:07.520,2024-10-05 13:56:57.057,member,22.82561666666667,Midday
2024-10-05 13:34:29.070,2024-10-05 13:39:43.796,casual,5.245433333333334,Midday
2024-10-05 13:34:51.887,2024-10-05 13:59:27.085,member,24.586633333333335,Midday
2024-10-05 13:35:43.578,2024-10-05 13:40:59.065,member,5.258116666666667,Midday
2024-10-05 13:36:39.018,2024-10-05 13:46:27.798,member,9.812999999999999,Midday
2024-10-05 13:36:54.516,2024-10-05 13:47:27.183,member,10.544450000000001,Midday
2024-10-05 13:37:20.567,2024-10-05 13:44:23.970,member,7.056716666666667,Midday
2024-10-05 13:37:27.099,2024-10-05 13:46:26.938,member,8.997316666666668,Midday
2024-10-05 13:37:39.628,2024-10-05 13:40:20.437,casual,2.68015,Midday
2024-10-05 13:37:58.219,2024-10-05 13:58:02.892,casual,20.077883333333332,Midday
2024-10-05 13:38:03.295,2024-10-05 13:48:39.697,member,10.6067,Midday
2024-10-05 13:39:04.399,2024-10-05 13:52:16.012,member,13.19355,Midday
2024-10-05 13:39:22.037,2024-10-05 13:45:01.734,casual,5.661616666666666,Midday
2024-10-05 13:40:11.396,2024-10-05 14:00:12.837,casual,20.024016666666668,Midday
2024-10-05 13:40:42.116,2024-10-05 13:51:13.353,casual,10.520616666666665,Midday
2024-10-05 13:41:02.102,2024-10-05 14:07:22.484,casual,26.3397,Midday
2024-10-05 13:41:18.910,2024-10-05 13:45:17.109,member,3.9699833333333334,Midday
2024-10-05 13:41:22.213,2024-10-05 14:26:23.010,member,45.013283333333334,Midday
2024-10-05 13:41:25.420,2024-10-05 13:49:25.166,casual,7.9957666666666665,Midday
2024-10-05 13:41:43.162,2024-10-05 13:59:19.064,casual,17.598366666666667,Midday
2024-10-05 13:42:05.175,2024-10-05 13:56:07.661,casual,14.041433333333334,Midday
2024-10-05 13:42:54.504,2024-10-05 13:58:04.572,casual,15.1678,Midday
2024-10-05 13:43:13.021,2024-10-05 13:57:03.784,member,13.84605,Midday
2024-10-05 13:43:20.744,2024-10-05 13:45:28.866,casual,2.135366666666667,Midday
2024-10-05 13:44:07.369,2024-10-05 14:04:03.747,member,19.939633333333333,Midday
2024-10-05 13:44:11.457,2024-10-05 13:52:27.235,casual,8.262966666666667,Midday
2024-10-05 13:44:31.135,2024-10-05 13:51:42.285,casual,7.185833333333333,Midday
2024-10-05 13:44:54.537,2024-10-05 13:48:16.799,member,3.3710333333333335,Midday
2024-10-05 13:45:06.483,2024-10-05 13:48:14.404,member,3.1320166666666664,Midday
2024-10-05 13:45:20.638,2024-10-05 13:53:27.232,member,8.1099,Midday
2024-10-05 13:45:44.357,2024-10-05 13:53:01.697,casual,7.289,Midday
2024-10-05 13:46:17.370,2024-10-05 14:02:55.546,casual,16.636266666666668,Midday
2024-10-05 13:47:23.724,2024-10-05 13:59:04.069,casual,11.672416666666667,Midday
2024-10-05 13:47:46.744,2024-10-05 15:04:19.305,casual,76.54268333333333,Midday
2024-10-05 13:47:51.433,2024-10-05 13:58:45.909,casual,10.907933333333334,Midday
2024-10-05 13:47:54.020,2024-10-05 14:03:28.357,member,15.572283333333333,Midday
2024-10-05 13:48:09.345,2024-10-05 14:06:46.886,member,18.62568333333333,Midday
2024-10-05 13:48:24.750,2024-10-05 13:57:57.612,member,9.547699999999999,Midday
2024-10-05 13:48:37.947,2024-10-05 13:56:10.948,member,7.550016666666666,Midday
2024-10-05 13:50:00.148,2024-10-05 13:54:49.280,casual,4.818866666666667,Midday
2024-10-05 13:50:14.273,2024-10-05 14:05:12.174,member,14.965016666666665,Midday
2024-10-05 13:50:48.751,2024-10-05 14:02:22.779,casual,11.567133333333334,Midday
2024-10-05 13:50:56.910,2024-10-05 13:57:27.440,casual,6.508833333333333,Midday
2024-10-05 13:51:02.013,2024-10-05 13:52:25.335,casual,1.3887,Midday
2024-10-05 13:51:10.379,2024-10-05 14:03:08.348,casual,11.96615,Midday
2024-10-05 13:51:30.670,2024-10-05 13:59:41.913,member,8.187383333333333,Midday
2024-10-05 13:52:12.184,2024-10-05 14:02:56.171,member,10.733116666666666,Midday
2024-10-05 13:52:37.855,2024-10-05 14:07:09.959,casual,14.535066666666667,Midday
2024-10-05 13:54:20.948,2024-10-05 14:15:48.097,casual,21.45248333333333,Midday
2024-10-05 13:54:21.599,2024-10-05 14:24:36.412,casual,30.246883333333336,Midday
2024-10-05 13:54:37.679,2024-10-05 14:08:10.090,casual,13.540183333333333,Midday
2024-10-05 13:54:38.376,2024-10-05 14:01:15.852,member,6.6246,Midday
2024-10-05 13:54:57.458,2024-10-05 14:08:58.171,member,14.011883333333333,Midday
2024-10-05 13:55:04.477,2024-10-05 14:03:54.658,casual,8.836350000000001,Midday
2024-10-05 13:55:18.994,2024-10-05 14:41:24.402,casual,46.090133333333334,Midday
2024-10-05 13:56:06.923,2024-10-05 13:59:26.591,member,3.3278000000000003,Midday
2024-10-05 13:56:15.703,2024-10-05 14:05:41.988,member,9.438083333333333,Midday
2024-10-05 13:56:39.874,2024-10-05 14:12:30.007,member,15.835550000000001,Midday
2024-10-05 13:56:43.348,2024-10-05 14:01:27.065,casual,4.7286166666666665,Midday
2024-10-05 13:57:11.465,2024-10-05 14:16:42.510,casual,19.51741666666667,Midday
2024-10-05 13:57:28.176,2024-10-05 15:01:08.693,casual,63.67528333333333,Midday
2024-10-05 13:58:40.000,2024-10-05 14:37:51.663,member,39.194383333333334,Midday
2024-10-05 13:58:44.124,2024-10-05 15:23:46.758,casual,85.0439,Midday
2024-10-05 13:59:03.112,2024-10-05 14:08:12.015,casual,9.148383333333333,Midday
2024-10-05 13:59:20.219,2024-10-05 14:16:09.694,casual,16.824583333333333,Midday
2024-10-05 13:59:35.270,2024-10-05 14:01:55.297,member,2.3337833333333333,Midday
2024-10-05 13:59:53.112,2024-10-05 14:43:27.807,member,43.578250000000004,Midday
2024-10-05 14:00:13.527,2024-10-05 14:11:23.465,casual,11.165633333333334,Midday
2024-10-05 14:00:20.447,2024-10-05 14:04:22.886,member,4.04065,Midday
2024-10-05 14:00:56.683,2024-10-05 14:08:19.052,member,7.372816666666667,Midday
2024-10-05 14:01:03.973,2024-10-05 14:16:54.037,member,15.834399999999999,Midday
2024-10-05 14:01:11.343,2024-10-05 14:04:00.605,member,2.8210333333333333,Midday
2024-10-05 14:01:31.738,2024-10-05 14:23:56.915,casual,22.419616666666666,Midday
2024-10-05 14:02:15.722,2024-10-05 14:09:17.374,member,7.027533333333333,Midday
2024-10-05 14:02:31.474,2024-10-05 14:31:10.592,casual,28.651966666666667,Midday
2024-10-05 14:03:29.088,2024-10-05 14:06:20.229,member,2.85235,Midday
2024-10-05 14:03:38.361,2024-10-05 14:09:54.265,member,6.265066666666667,Midday
2024-10-05 14:03:47.745,2024-10-05 14:10:03.927,casual,6.2697,Midday
2024-10-05 14:04:19.318,2024-10-05 14:09:03.637,member,4.738650000000001,Midday
2024-10-05 14:04:28.138,2024-10-05 14:25:30.379,casual,21.03735,Midday
2024-10-05 14:04:31.614,2024-10-05 14:16:03.039,member,11.52375,Midday
2024-10-05 14:04:38.663,2024-10-05 14:22:48.455,casual,18.1632,Midday
2024-10-05 14:04:48.522,2024-10-05 14:41:08.052,casual,36.325500000000005,Midday
2024-10-05 14:05:00.559,2024-10-05 14:09:22.526,casual,4.366116666666667,Midday
2024-10-05 14:05:23.921,2024-10-05 14:29:24.573,member,24.01086666666667,Midday
2024-10-05 14:05:31.665,2024-10-05 14:20:39.051,casual,15.123099999999999,Midday
2024-10-05 14:05:49.889,2024-10-05 14:19:18.596,member,13.47845,Midday
2024-10-05 14:06:07.765,2024-10-05 14:13:09.557,casual,7.029866666666666,Midday
2024-10-05 14:06:36.297,2024-10-05 14:22:35.792,casual,15.991583333333333,Midday
2024-10-05 14:06:49.027,2024-10-05 14:06:59.518,casual,0.17485,Midday
2024-10-05 14:07:00.746,2024-10-05 14:11:08.347,member,4.126683333333333,Midday
2024-10-05 14:07:24.163,2024-10-05 14:14:13.745,member,6.826366666666667,Midday
2024-10-05 14:07:35.802,2024-10-05 14:51:13.924,casual,43.63536666666666,Midday
2024-10-05 14:07:36.332,2024-10-05 14:23:34.818,member,15.974766666666666,Midday
2024-10-05 14:07:38.987,2024-10-05 14:41:05.989,casual,33.45003333333333,Midday
2024-10-05 14:08:39.106,2024-10-05 14:39:07.941,casual,30.480583333333335,Midday
2024-10-05 14:08:59.257,2024-10-05 14:20:18.387,member,11.318833333333334,Midday
2024-10-05 14:09:12.571,2024-10-05 14:17:33.797,member,8.353766666666667,Midday
2024-10-05 14:09:55.191,2024-10-05 14:21:02.541,casual,11.1225,Midday
2024-10-05 14:10:33.738,2024-10-05 14:25:35.100,casual,15.022699999999999,Midday
2024-10-05 14:11:03.435,2024-10-05 14:16:54.585,casual,5.8525,Midday
2024-10-05 14:11:09.006,2024-10-05 14:30:20.827,casual,19.197016666666666,Midday
2024-10-05 14:11:21.933,2024-10-05 14:57:06.269,casual,45.73893333333333,Midday
2024-10-05 14:11:21.980,2024-10-05 14:17:57.148,casual,6.586133333333334,Midday
2024-10-05 14:11:25.857,2024-10-05 14:15:20.344,member,3.9081166666666665,Midday
2024-10-05 14:11:27.503,2024-10-05 14:17:12.639,member,5.752266666666667,Midday
2024-10-05 14:11:33.114,2024-10-05 14:20:05.942,member,8.547133333333333,Midday
2024-10-05 14:11:57.328,2024-10-05 14:26:36.281,casual,14.649216666666666,Midday
2024-10-05 14:12:07.052,2024-10-05 14:20:44.484,member,8.623866666666666,Midday
2024-10-05 14:12:14.054,2024-10-05 14:18:47.096,member,6.5507,Midday
2024-10-05 14:12:31.474,2024-10-05 14:29:25.076,member,16.893366666666665,Midday
2024-10-05 14:13:20.962,2024-10-05 14:18:46.267,casual,5.42175,Midday
2024-10-05 14:13:45.886,2024-10-05 14:24:13.127,casual,10.454016666666666,Midday
2024-10-05 14:13:50.891,2024-10-05 14:31:30.571,casual,17.661333333333335,Midday
2024-10-05 14:14:43.184,2024-10-05 14:17:51.993,member,3.1468166666666666,Midday
2024-10-05 14:15:46.856,2024-10-05 14:27:27.920,member,11.6844,Midday
2024-10-05 14:15:47.703,2024-10-05 14:23:13.000,member,7.421616666666667,Midday
2024-10-05 14:15:55.727,2024-10-05 15:02:06.360,member,46.177216666666666,Midday
